application_id,Interview Taken on,Status,event_name,Department,Post Name,Offered Salary
61325,29-08-2014 14:30,Hired,Male,Sales Department,c9,73321
947494,11-05-2014 13:27,Hired,Female,Service Department,c9,48889
778401,14-05-2014 12:12,Hired,Female,Service Department,i1,75015
696815,14-05-2014 12:13,Hired,Male,Service Department,i1,71577
723509,14-05-2014 12:15,Hired,Male,Service Department,i1,11008
988332,14-05-2014 12:17,Hired,Male,Service Department,i1,27136
341338,25-06-2014 19:28,Hired,Male,Operations Department,c8,38098
505926,30-06-2014 12:46,Hired,Female,Finance Department,i7,87971
610161,30-06-2014 12:47,Hired,Female,Finance Department,i7,81425
196827,26-05-2014 05:37,Rejected,Don’t want to say,Service Department,i7,95249
360856,31-08-2014 19:58,Hired,Male,Operations Department,i6,84045
88591,17-06-2014 12:15,Hired,Male,Human Resource Department,c8,13900
498510,09-05-2014 09:56,Rejected,Male,Operations Department,c9,97702
329539,09-05-2014 19:20,Hired,Male,Operations Department,c9,3766
19536,13-05-2014 15:35,Hired,Male,Operations Department,c9,60688
695719,13-05-2014 15:36,Hired,Female,Operations Department,c9,39254
826953,20-05-2014 10:12,Hired,Male,Operations Department,c9,13640
504463,20-05-2014 19:57,Hired,Female,Operations Department,c9,60745
309686,20-05-2014 20:01,Hired,Male,Operations Department,c9,81799
146182,15-05-2014 19:14,Rejected,Female,Purchase Department,c9,69326
929357,25-07-2014 10:15,Hired,Female,General Management,c9,15320
29268,25-07-2014 10:16,Hired,Female,General Management,c9,64387
549528,14-05-2014 08:04,Hired,Male,Service Department,i7,50136
106682,14-05-2014 08:05,Hired,Male,Service Department,i7,25317
282628,14-05-2014 08:06,Hired,Male,Service Department,i7,30838
45384,14-05-2014 08:08,Hired,Male,Service Department,i7,64766
505801,01-05-2014 06:58,Hired,Female,Operations Department,i6,42169
211136,01-05-2014 07:00,Hired,Female,Operations Department,i6,38217
580219,06-05-2014 11:26,Hired,Male,Operations Department,c5,47799
650957,08-05-2014 15:52,Hired,Female,Operations Department,c5,77943
432575,14-05-2014 11:20,Hired,Female,Operations Department,c5,59797
375225,20-05-2014 16:03,Hired,Male,Operations Department,c5,34478
158941,30-05-2014 15:52,Hired,Male,Operations Department,c5,80272
482029,02-05-2014 06:16,Hired,Female,Operations Department,c5,60250
546281,28-05-2014 16:42,Hired,Don’t want to say,Operations Department,i5,2347
841544,11-05-2014 07:13,Hired,Male,Sales Department,c5,18410
568254,12-05-2014 10:41,Hired,Female,Sales Department,c5,57825
882350,12-05-2014 15:57,Hired,Female,Sales Department,c5,57773
467417,12-05-2014 10:30,Hired,Male,Operations Department,c8,67143
400109,12-05-2014 10:30,Hired,Don’t want to say,Operations Department,c8,37109
657548,08-05-2014 09:44,Hired,Male,Service Department,c5,81692
476962,20-05-2014 13:34,Hired,Male,Service Department,c5,27534
890605,20-05-2014 15:32,Hired,Female,Service Department,c5,5895
455150,27-05-2014 18:02,Hired,Male,Service Department,c5,56175
167454,28-05-2014 14:32,Hired,Female,Service Department,c5,43164
179861,05-06-2014 09:05,Hired,Male,Service Department,c5,81869
800429,05-06-2014 09:07,Hired,Male,Service Department,c5,86270
375609,21-05-2014 10:42,Rejected,Female,Operations Department,c5,41087
854925,21-05-2014 10:44,Hired,Male,Operations Department,c5,17524
922353,06-05-2014 05:35,Hired,Male,Service Department,b9,48728
723896,15-05-2014 17:13,Hired,Male,Operations Department,i6,96709
318306,15-05-2014 17:18,Hired,Female,Operations Department,i6,60897
725251,20-05-2014 05:44,Hired,Male,Operations Department,i5,54623
760568,20-05-2014 05:48,Hired,Male,Operations Department,i5,50461
814037,04-07-2014 11:45,Hired,Male,Human Resource Department,i7,83704
131734,24-05-2014 19:40,Hired,Male,Operations Department,c5,21824
831661,16-05-2014 06:42,Hired,Don’t want to say,Operations Department,i7,99617
841761,19-05-2014 09:26,Hired,Male,Operations Department,i7,98334
481379,05-06-2014 14:13,Hired,Female,Operations Department,i7,3819
618043,05-06-2014 14:14,Hired,Male,Operations Department,i7,70766
662128,05-06-2014 14:10,Hired,Female,Operations Department,i7,51254
963439,06-06-2014 16:07,Rejected,Male,Operations Department,i7,96194
794235,11-06-2014 12:33,Hired,Female,Operations Department,i7,11757
524784,29-07-2014 11:22,Hired,Male,Sales Department,c9,77879
957784,05-08-2014 10:03,Hired,Male,Sales Department,c9,19664
747931,05-08-2014 10:07,Rejected,Male,Sales Department,c9,14452
254807,05-08-2014 10:04,Hired,Don’t want to say,Sales Department,c9,38517
824893,01-05-2014 13:38,Hired,Male,Operations Department,c5,28134
89108,01-05-2014 13:35,Hired,Don’t want to say,Operations Department,c5,33139
608559,02-05-2014 16:30,Hired,Male,Operations Department,c5,4981
268296,09-05-2014 09:59,Hired,Male,Operations Department,c5,17266
825656,10-05-2014 14:21,Hired,Male,Operations Department,i7,65891
551379,10-05-2014 14:22,Hired,Male,Operations Department,i7,77830
737409,10-05-2014 14:23,Hired,Male,Operations Department,i7,47739
212110,10-05-2014 14:23,Hired,Male,Operations Department,i7,84096
475564,23-05-2014 07:02,Hired,Male,Service Department,i6,99397
946421,08-05-2014 17:29,Hired,Female,Operations Department,i6,29769
464009,29-05-2014 17:18,Hired,Male,Operations Department,i6,58049
150983,12-08-2014 21:58,Hired,Female,Finance Department,c5,33907
245279,18-08-2014 17:28,Hired,Female,Finance Department,c5,52322
537509,09-07-2014 12:48,Hired,Male,Operations Department,i5,42224
243956,10-05-2014 18:38,Hired,Male,Operations Department,i1,4665
276185,07-08-2014 18:00,Hired,Female,Operations Department,i5,23966
758805,13-08-2014 17:31,Hired,Male,Operations Department,i5,93138
919971,05-05-2014 01:44,Hired,Male,Purchase Department,c5,19763
169443,05-05-2014 01:47,Hired,Female,Purchase Department,c5,59744
646392,27-05-2014 09:52,Hired,Don’t want to say,Service Department,c8,51564
273066,23-06-2014 17:31,Hired,Female,Operations Department,c9,61824
562353,01-05-2014 09:45,Hired,Female,General Management,i7,99745
375556,01-05-2014 09:46,Hired,Female,General Management,i7,81434
719895,01-05-2014 09:47,Hired,Female,General Management,i7,86399
422222,13-05-2014 14:52,Hired,Female,General Management,c5,95521
464899,14-05-2014 11:57,Hired,Female,General Management,i7,1022
603672,08-05-2014 08:15,Hired,Male,Operations Department,c5,25843
480487,08-05-2014 08:18,Hired,Female,Operations Department,c5,77827
186971,09-05-2014 09:12,Hired,Female,Operations Department,c5,26211
976777,21-05-2014 15:30,Rejected,Male,Operations Department,c5,81574
703792,05-07-2014 09:51,Hired,Male,Sales Department,c5,13696
600570,12-07-2014 16:49,Hired,Female,Finance Department,c5,5841
209973,12-07-2014 16:50,Hired,Don’t want to say,Finance Department,c5,7439
525836,22-08-2014 16:59,Hired,Male,Service Department,c9,81259
896401,30-08-2014 09:11,Hired,Don’t want to say,Service Department,c9,27760
626067,27-07-2014 09:05,Hired,Male,Purchase Department,i5,52925
83466,29-07-2014 17:44,Hired,Male,Purchase Department,i5,91040
867000,29-07-2014 17:44,Hired,Male,Purchase Department,i5,58832
539299,11-08-2014 16:21,Hired,Male,Purchase Department,i5,91620
838359,27-08-2014 14:03,Hired,Don’t want to say,Purchase Department,i5,90339
79268,19-05-2014 08:30,Hired,Male,Operations Department,i5,95073
231232,19-05-2014 08:31,Hired,Male,Operations Department,i5,6425
70189,19-05-2014 08:28,Hired,Female,Operations Department,i5,22922
592340,19-05-2014 08:31,Hired,Female,Operations Department,i5,76995
917822,04-07-2014 08:08,Hired,Female,Operations Department,i5,80943
786696,04-07-2014 08:07,Rejected,Don’t want to say,Operations Department,i5,51820
889834,27-08-2014 04:10,Hired,Female,Production Department,i7,1524
129994,15-05-2014 15:52,Hired,Female,Operations Department,c5,3843
98831,15-05-2014 15:54,Hired,Female,Operations Department,c5,52653
531445,15-05-2014 15:54,Hired,Male,Operations Department,c5,18127
782465,28-05-2014 10:17,Hired,Female,Operations Department,c5,38840
302371,02-06-2014 08:58,Hired,Male,Operations Department,c5,23496
147868,03-06-2014 10:53,Hired,Male,Operations Department,c5,43528
374162,18-06-2014 11:07,Hired,Female,Production Department,c9,67819
632936,18-06-2014 11:08,Hired,Female,Production Department,c9,41010
521698,18-06-2014 11:09,Rejected,Female,Production Department,c9,6846
87830,05-07-2014 18:06,Hired,Female,Production Department,i1,45873
921759,05-07-2014 18:06,Rejected,Male,Production Department,i1,41022
773003,07-07-2014 16:05,Hired,Male,Production Department,i1,57779
650321,07-07-2014 16:07,Hired,Male,Production Department,i1,37657
961036,16-07-2014 08:06,Hired,Female,Production Department,i1,89013
244866,09-07-2014 14:19,Hired,Male,Service Department,c5,56513
641625,08-05-2014 10:50,Hired,Male,Service Department,c9,10523
463211,19-05-2014 15:43,Hired,Male,Operations Department,c9,43943
617820,19-05-2014 15:43,Hired,Female,Operations Department,c9,42322
51205,19-05-2014 15:44,Hired,Female,Operations Department,c9,5161
769136,19-05-2014 15:45,Hired,Male,Operations Department,c9,94223
734711,13-06-2014 15:02,Hired,Don’t want to say,Operations Department,c9,10106
120968,14-06-2014 11:13,Hired,Male,Operations Department,c9,73584
79248,15-06-2014 07:34,Hired,Male,Operations Department,c9,8869
189498,15-06-2014 07:35,Hired,Male,Operations Department,c9,47082
787079,20-06-2014 18:38,Rejected,Male,Operations Department,c9,1676
842559,20-06-2014 18:40,Hired,Female,Operations Department,c9,48922
955451,28-06-2014 08:11,Hired,Male,Operations Department,c9,98059
81073,02-05-2014 18:30,Hired,Male,Operations Department,c5,36405
143163,02-05-2014 18:33,Hired,Male,Operations Department,c5,14144
386268,02-05-2014 18:34,Rejected,Male,Operations Department,c5,93867
609420,25-07-2014 17:34,Hired,Male,Service Department,c5,77203
702029,25-07-2014 17:36,Hired,Male,Service Department,c5,82653
745310,01-05-2014 19:12,Rejected,Male,Service Department,c5,71106
897499,07-05-2014 16:28,Hired,Female,Service Department,c5,29833
796914,17-07-2014 09:31,Hired,Male,Service Department,c5,29013
34818,17-07-2014 09:31,Hired,Female,Service Department,c5,76929
304751,04-05-2014 18:50,Hired,Male,Service Department,c9,71543
593118,22-05-2014 15:09,Hired,Male,Operations Department,c5,22471
268306,22-05-2014 19:13,Rejected,Male,Operations Department,c5,95811
837077,22-05-2014 19:20,Hired,Female,Operations Department,c5,21669
192813,23-05-2014 16:50,Hired,Male,Operations Department,c5,6240
253747,23-05-2014 16:54,Hired,Male,Operations Department,c5,77250
328765,31-05-2014 18:00,Rejected,Female,Operations Department,c9,6135
532574,05-06-2014 16:50,Hired,Male,Operations Department,c9,29420
283050,05-06-2014 16:52,Hired,Female,Operations Department,c9,10172
697330,05-06-2014 16:53,Hired,Male,Operations Department,c9,6685
271797,07-05-2014 13:25,Hired,Male,Production Department,i5,19722
140986,15-05-2014 10:02,Hired,Male,Production Department,i5,53848
455195,01-05-2014 22:04,Hired,Female,Service Department,c9,62141
264004,15-05-2014 13:29,Hired,Male,Service Department,c9,45743
889329,16-05-2014 16:54,Hired,Male,Service Department,c9,49061
708422,16-05-2014 16:56,Hired,Male,Service Department,c9,47131
17946,16-05-2014 16:58,Hired,Male,Service Department,c9,65192
646630,25-07-2014 08:47,Hired,Male,Operations Department,i5,47344
707138,25-07-2014 08:48,Hired,Female,Operations Department,i5,1710
601032,16-05-2014 14:01,Hired,Female,Operations Department,c5,95656
628178,16-05-2014 20:21,Hired,Male,Operations Department,c5,84347
920568,30-05-2014 17:41,Hired,Male,Operations Department,c5,48346
326252,30-05-2014 17:43,Hired,Female,Operations Department,c5,73261
294236,04-06-2014 13:17,Hired,Female,Operations Department,c5,34216
841824,06-05-2014 05:10,Hired,Female,Production Department,c9,99800
108336,04-07-2014 19:51,Hired,Male,Operations Department,c9,64990
750179,04-07-2014 19:52,Hired,Male,Operations Department,c9,83047
783470,24-06-2014 12:36,Hired,Male,Human Resource Department,i5,73568
498520,11-07-2014 13:08,Hired,Male,Human Resource Department,i5,55559
623017,22-07-2014 17:31,Hired,Male,Sales Department,c9,53737
709308,22-07-2014 17:37,Hired,Male,Sales Department,c9,96448
69966,28-07-2014 08:09,Hired,Female,Sales Department,c9,5425
949642,28-07-2014 08:15,Hired,Male,Sales Department,c9,3786
812396,28-07-2014 08:15,Hired,Female,Sales Department,c9,46585
608929,08-07-2014 18:06,Rejected,Female,Finance Department,i5,73890
139670,08-07-2014 18:08,Hired,Female,Finance Department,i5,62098
851735,17-07-2014 17:01,Hired,Female,Finance Department,i5,68941
619369,17-07-2014 17:01,Hired,Female,Finance Department,i5,38755
535404,30-06-2014 17:20,Hired,Male,Service Department,i7,80793
578578,30-06-2014 17:20,Rejected,Don’t want to say,Service Department,i7,23077
808296,05-07-2014 11:15,Hired,Female,Service Department,c5,66220
887128,05-07-2014 11:15,Hired,Female,Service Department,c5,8647
754500,05-07-2014 11:16,Hired,Female,Service Department,c5,35926
535845,05-07-2014 11:18,Hired,Female,Service Department,c5,62571
860960,06-05-2014 18:15,Rejected,Female,Marketing Department,c5,44931
186298,24-05-2014 17:19,Hired,Female,Sales Department,i5,46436
631661,24-05-2014 17:21,Hired,Female,Sales Department,i5,77767
45142,08-05-2014 14:32,Hired,Male,Sales Department,i7,92750
621237,13-05-2014 11:05,Hired,Don’t want to say,Sales Department,i7,29415
772763,21-05-2014 01:06,Hired,Male,Operations Department,c5,34097
759253,21-05-2014 01:04,Hired,Female,Operations Department,c5,13397
640069,26-05-2014 15:25,Hired,Male,Operations Department,c5,84025
553750,26-05-2014 15:27,Hired,Male,Operations Department,c5,61988
231855,26-05-2014 15:29,Hired,Male,Operations Department,c5,49658
446456,26-05-2014 15:31,Hired,Male,Operations Department,c5,75624
13205,26-05-2014 15:32,Hired,Male,Operations Department,c5,3045
220740,31-05-2014 12:30,Hired,Female,Operations Department,c5,79897
373338,31-05-2014 12:30,Hired,Male,Operations Department,c5,76938
439599,31-05-2014 12:31,Rejected,Male,Operations Department,c5,32705
969959,31-05-2014 12:32,Hired,Male,Operations Department,c5,87482
784146,31-05-2014 12:29,Hired,Female,Operations Department,c5,71496
753534,05-06-2014 09:33,Hired,Female,Operations Department,c5,35976
978134,28-05-2014 18:57,Hired,Male,Operations Department,b9,62619
813663,04-06-2014 15:37,Hired,Male,Purchase Department,i7,63058
705905,04-06-2014 15:40,Hired,Female,Purchase Department,i7,3013
761086,04-06-2014 15:40,Hired,Male,Purchase Department,i7,22789
842854,04-06-2014 15:40,Rejected,Female,Purchase Department,i7,72229
538257,28-05-2014 11:48,Hired,Female,Service Department,c5,24540
151162,31-05-2014 07:29,Hired,Female,Service Department,c5,45367
515499,31-05-2014 07:29,Hired,Male,Service Department,c5,7645
116963,04-05-2014 13:26,Hired,Male,Service Department,b9,22482
179862,13-08-2014 16:28,Hired,Male,Operations Department,i5,6017
787849,08-05-2014 16:28,Hired,Don’t want to say,Operations Department,c5,98373
265772,25-06-2014 15:32,Hired,Female,Operations Department,c5,4925
559807,25-06-2014 15:32,Hired,Male,Operations Department,c5,35734
407784,11-07-2014 00:16,Hired,Male,Service Department,b9,15319
584676,11-07-2014 00:21,Hired,Female,Service Department,b9,43076
949511,20-05-2014 05:02,Hired,Female,Purchase Department,c9,88147
966645,22-05-2014 08:06,Hired,Male,Service Department,c5,15072
818899,22-05-2014 08:06,Rejected,Male,Service Department,c5,41763
75569,22-05-2014 08:05,Hired,Don’t want to say,Service Department,c5,71558
630022,23-05-2014 11:32,Hired,Female,Service Department,c5,36764
363668,23-05-2014 11:33,Hired,Female,Service Department,c5,74316
27581,27-05-2014 09:52,Hired,Male,Service Department,c5,4376
267657,27-05-2014 09:55,Hired,Female,Service Department,c5,67126
804795,27-05-2014 09:59,Hired,Male,Service Department,c5,35627
462727,14-06-2014 08:01,Hired,Male,Service Department,c5,28310
49946,05-06-2014 14:31,Hired,Male,Service Department,c5,40007
21962,05-06-2014 14:33,Hired,Male,Service Department,c5,97461
687483,10-06-2014 09:03,Rejected,Male,Service Department,c5,37863
110239,12-06-2014 09:34,Hired,Male,Service Department,c5,88714
738139,12-06-2014 09:36,Hired,Male,Service Department,c5,19741
590453,14-06-2014 14:05,Hired,Male,Marketing Department,c5,85888
296632,18-06-2014 18:35,Hired,Female,Marketing Department,c5,92695
16491,18-05-2014 17:21,Hired,Male,Service Department,c9,58653
888516,18-05-2014 17:21,Hired,Female,Service Department,c9,25411
814496,19-05-2014 09:53,Hired,Male,Service Department,c9,67873
391299,13-05-2014 18:07,Hired,Male,Production Department,c5,60368
617134,13-05-2014 18:08,Hired,Female,Production Department,c5,28163
984162,14-05-2014 01:30,Hired,Male,Production Department,c5,91232
203159,14-05-2014 08:05,Hired,Male,Production Department,c5,69763
